-,-,-
4, -16, 1006
3, -12, 993
3, -12, 1004
8, -9, 1004
8, -9, 1004
1, -14, 1003
-1, -17, 1001
1, -15, 1005
1, -15, 1005
5, -15, 1003
6, -10, 1004
6, -10, 1003
6, -15, 1003
6, -15, 1003
3, -14, 1004
0, -17, 1001
4, -9, 1004
4, -9, 1004
6, -13, 1004
4, -15, 1002
1, -14, 1003
1, -14, 1003
1, -12, 1004
4, -9, 1004
7, -7, 1006
7, -7, 1006
7, -9, 1002
6, 37, 1001
6, 37, 1001
6, 90, 1014
-21, 232, 985
-54, 359, 1000
-54, 359, 1000
-40, 325, 1010
11, 166, 1012
4, 236, 994
-9, 267, 1008
-4, 204, 1003
-4, 204, 1003
27, 141, 999
-4, 41, 1005
69, -141, 991
84, -454, 1013
84, -454, 1013
112, -686, 1010
38, -611, 994
-12, -457, 980
-26, -13, 1012
0, 2, 1011
0, 2, 1011
2, -10, 1003
8, -16, 1002
18, -5, 1013
-,-,-
-4, -21, 985
-4, -21, 985
5, -5, 1014
4, -9, 1006
4, -9, 1006
14, -5, 1001
11, -11, 1002
7, -10, 1004
0, -10, 1003
0, -10, 1003
3, -7, 1003
8, -8, 1003
8, -8, 1003
19, 11, 1006
10, 79, 1009
-12, 171, 988
-32, 276, 1013
-32, 276, 1013
-43, 308, 1001
-6, 291, 1002
45, 254, 1002
24, 202, 997
5, 203, 1012
5, 203, 1012
-18, 183, 986
-2, 131, 1008
36, -21, 1013
17, -170, 999
17, -170, 999
68, -203, 992
77, -363, 1014
57, -363, 999
50, -415, 1004
18, -405, 1004
18, -405, 1004
2, -343, 1009
-50, -82, 990
-17, -10, 1016
-,-,-
-4, -23, 990
6, -13, 999
6, -13, 999
5, -5, 1011
3, -15, 1005
1, -18, 1002
1, -18, 1002
0, -18, 1001
-1, -17, 1003
3, -21, 1002
3, -21, 1002
7, -13, 1005
5, -7, 1006
6, -9, 1009
6, -9, 1009
7, -7, 1006
25, 20, 999
5, 156, 1007
5, 156, 1007
-58, 338, 988
-52, 402, 998
-9, 323, 1015
-9, 323, 1015
25, 264, 1016
23, 296, 985
-5, 342, 1010
19, 243, 1004
15, 104, 1000
15, 104, 1000
26, 15, 993
19, -121, 1011
-23, -45, 1002
-10, -202, 1008
78, -382, 1005
78, -382, 1005
112, -590, 1001
75, -525, 1013
44, -506, 989
32, -413, 995
-37, -40, 1004
-6, 7, 1010
-6, 7, 1010
-3, -13, 1003
-2, -21, 1005
-19, -20, 1036
-,-,-
1, -19, 996
1, -19, 996
1, -17, 1003
1, -22, 1004
1, -22, 1004
0, -11, 1004
5, -9, 1009
3, -16, 1000
3, -16, 1000
1, -14, 1005
0, -19, 997
-1, -19, 1001
2, -12, 1004
2, -12, 1004
6, -13, 1005
3, -15, 1001
3, -11, 1005
3, -11, 1005
3, -10, 1006
2, -15, 1002
7, -18, 999
7, -18, 999
25, 16, 1006
22, 81, 1003
10, 233, 1002
10, 233, 1002
-47, 469, 1004
-35, 488, 1006
-7, 448, 986
-21, 407, 1018
21, 339, 1002
21, 339, 1002
23, 210, 984
-50, 73, 1027
5, -44, 985
-11, -156, 1013
-11, -156, 1013
54, -261, 1000
20, -359, 996
84, -451, 999
105, -539, 1010
84, -497, 1003
56, -459, 997
14, -253, 1003
14, -253, 1003
-2, -15, 1003
2, 3, 1006
4, -11, 1001
9, -5, 1002
9, -5, 1002
10, -1, 1003
3, -9, 1004
3, -9, 1004
-2, -16, 1003
-13, -15, 1005
-,-,-
-4, -12, 1037
0, -21, 963
7, -16, 1007
7, -16, 1007
8, -10, 1007
2, -13, 1004
-2, -13, 1004
1, -17, 1001
1, -17, 1001
3, -18, 1003
2, -11, 1005
6, 0, 1012
6, 0, 1012
22, 36, 1006
-13, 72, 998
-13, 72, 998
-8, 115, 1004
-22, 300, 1006
-49, 421, 991
-22, 396, 1005
-1, 325, 990
-1, 325, 990
8, 250, 1025
8, 188, 1010
2, 124, 983
2, 124, 983
-26, 86, 1011
-17, -32, 1007
-36, -68, 989
-14, -139, 1023
-14, -139, 1023
63, -239, 990
27, -183, 1010
51, -165, 998
65, -248, 1009
59, -245, 1008
23, -271, 1008
23, -268, 990
23, -268, 990
39, -333, 1021
78, -385, 986
9, -120, 979
2, 7, 1025
2, 7, 1025
9, 0, 1007
5, -12, 1006
5, -12, 1006
1, -7, 1013
-2, -11, 1012
-,-,-
-2, -26, 1003
-5, -26, 986
6, -7, 1006
10, -9, 1006
